PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
MN5310326,Hayslip Corner,"56637, Talmoon, Minnesota",56637,Minnesota,Region 5,Transient non-community system,50,,Itasca,7,0,8,-93.818086,47.596584,-93.818086,47.596584,-93.914086,-93.722086,47.500584,47.692584
MN5310327,Back O' The Moon,"39209 Back O Moon Rd, Grand Rapids, Minnesota, 55744",55744,Minnesota,Region 5,Transient non-community system,25,,Itasca,3,0,7,-93.687066,47.351402,-93.686811,47.35085,-93.688066,-93.686066,47.350402,47.352402
MN5310339,Spider Lake Resort,"43859 Spider Lake Resort Rd, Marcell, Minnesota, 56657",56657,Minnesota,Region 5,Transient non-community system,27,,Itasca,3,0,7,-93.562097,47.513056,-93.561781,47.51379,-93.563097,-93.561097,47.512056,47.514056
MN5310343,Geiger's Trails End Resort,"51713 Trails End Rd, Deer River, Minnesota, 56636",56636,Minnesota,Region 5,Transient non-community system,40,,Itasca,9,0,8,-93.94265,47.566977,-93.942581,47.56742,-93.94365,-93.94165,47.565977,47.567977
MN5310232,Camp Deer Resort,"65576 County Road 533, Effie, Minnesota, 56639",56639,Minnesota,Region 5,Transient non-community system,25,,Itasca,4,0,7,-93.357981,47.832327,-93.356741,47.83229,-93.358981,-93.356981,47.831327,47.833327
MN5310322,Cedar Point Resort,"38268 Cedar Point Rd, Marcell, Minnesota, 56657",56657,Minnesota,Region 5,Transient non-community system,26,,Itasca,4,0,8,-93.665896,47.560503,-93.665241,47.56061,-93.666896,-93.664896,47.559503,47.561503
MN5310323,Sunset Point Resort,"28496 Sunset Point Rd, Cohasset, Minnesota, 55721",55721,Minnesota,Region 5,Transient non-community system,60,,Itasca,4,1,8,-93.621554,47.28879,-93.621554,47.28879,-93.631554,-93.611554,47.27879,47.29879
MN5310781,Williams Narrows Resort,"43465 Williams Narrows Rd, Deer River, Minnesota, 56636",56636,Minnesota,Region 5,Transient non-community system,25,,Itasca,6,0,7,-94.061935,47.504655,-94.062551,47.50478,-94.062935,-94.060935,47.503655,47.505655
MN5330103,Living Hope Church,"CR-26, Mora, Minnesota, 55051",55051,Minnesota,Region 5,Transient non-community system,70,,Kanabec,5,1,10,-93.402025,45.933016,-93.402025,45.933016,-93.455025,-93.349025,45.880016,45.986016
MN5310248,Pincherry Grove Resort,"55721, Cohasset, Minnesota",55721,Minnesota,Region 5,Transient non-community system,50,,Itasca,5,0,7,-93.622278,47.263972,-93.622278,47.263972,-93.789278,-93.455278,47.096972,47.430972
MN5310255,Hundred Acre Wood Resort,"32228 CR-39, Deer River, Minnesota, 56636",56636,Minnesota,Region 5,Transient non-community system,45,,Itasca,7,2,7,-93.952665,47.345348,-93.953221,47.34512,-93.953665,-93.951665,47.344348,47.346348
MN5310258,Antler Lodge,"51754 Scenic Hwy, Bigfork, Minnesota, 56628",56628,Minnesota,Region 5,Transient non-community system,25,,Itasca,3,0,7,-93.457737,47.627805,-93.455851,47.62961,-93.458737,-93.456737,47.626805,47.628805
MN5310262,Linden Grove Resort,"39795 County Road 19, Deer River, Minnesota, 56636",56636,Minnesota,Region 5,Transient non-community system,25,,Itasca,3,1,7,-93.705293,47.391852,-93.706771,47.3912,-93.706293,-93.704293,47.390852,47.392852
MN5310276,Maple Ridge Resort,"42388 Turtle Lake Rd, Bigfork, Minnesota, 56628",56628,Minnesota,Region 5,Transient non-community system,25,,Itasca,4,0,7,-93.757776,47.65799,-93.757211,47.65819,-93.758776,-93.756776,47.65699,47.65899
MN5360069,Nelson Park/Sault Rapids Access,"715 4th St, International Falls, Minnesota, 56649",56649,Minnesota,Region 5,Transient non-community system,25,,Koochiching,3,1,9,-93.410652,48.601682,-93.410651,48.60114,-93.411652,-93.409652,48.600682,48.602682
MN5360066,Frontier Public Access,"715 4th St, International Falls, Minnesota, 56649",56649,Minnesota,Region 5,Transient non-community system,25,,Koochiching,3,0,10,-93.410652,48.601682,-93.410651,48.60114,-93.411652,-93.409652,48.600682,48.602682
MN5360064,Loman City Park,"715 4th St, International Falls, Minnesota, 56649",56649,Minnesota,Region 5,Transient non-community system,25,,Koochiching,3,0,10,-93.410652,48.601682,-93.410651,48.60114,-93.411652,-93.409652,48.600682,48.602682
MN5181099,Goodwill Crosslake,"56442, Crosslake, Minnesota",56442,Minnesota,Region 5,Transient non-community system,900,,Crow Wing,2,0,0,-94.113693,46.690669,-94.113693,46.690669,-94.226693,-94.000693,46.577669,46.803669
MN5181087,Dollar General Store 17764 - Garrison,"100 Mission Rdg, Goodlettsville, Tennessee, 37072",37072,Minnesota,Region 5,Transient non-community system,25,,Crow Wing,2,0,1,-86.699243,36.309643,-86.699301,36.30908,-86.700243,-86.698243,36.308643,36.310643
MN5181086,Dollar General Store 17531 - Merrifield,"100 Mission Rdg, Goodlettsville, Tennessee, 37072",37072,Minnesota,Region 5,Transient non-community system,25,,Crow Wing,2,0,1,-86.699243,36.309643,-86.699301,36.30908,-86.700243,-86.698243,36.308643,36.310643
MN5181085,Dollar General Store 18094 - Crosslake,"100 Mission Rdg, Goodlettsville, Tennessee, 37072",37072,Minnesota,Region 5,Transient non-community system,25,,Crow Wing,2,0,1,-86.699243,36.309643,-86.699301,36.30908,-86.700243,-86.698243,36.308643,36.310643
MN5561009,Dollar General Store 15641 - Battle Lake,"100 Mission Rdg, Goodlettsville, Tennessee, 37072",37072,Minnesota,Region 5,Transient non-community system,50,,Otter Tail,2,0,2,-86.699243,36.309643,-86.699301,36.30908,-86.700243,-86.698243,36.308643,36.310643
MN5111166,Dollar General Store 18047 - Longville,"100 Mission Rdg, Goodlettsville, Tennessee, 37072",37072,Minnesota,Region 5,Transient non-community system,25,,Cass,2,0,1,-86.699243,36.309643,-86.699301,36.30908,-86.700243,-86.698243,36.308643,36.310643
MN5111162,Dollar General Store 17385 - Backus,"100 Mission Rdg, Goodlettsville, Tennessee, 37072",37072,Minnesota,Region 5,Transient non-community system,50,,Cass,2,0,2,-86.699243,36.309643,-86.699301,36.30908,-86.700243,-86.698243,36.308643,36.310643
MN5490390,Dollar General Store 20515 - Royalton,"100 Mission Rdg, Goodlettsville, Tennessee, 37072",37072,Minnesota,Region 5,Transient non-community system,80,,Morrison,2,0,1,-86.699243,36.309643,-86.699301,36.30908,-86.700243,-86.698243,36.308643,36.310643
MN5310751,Neighborhood Tavern,"56639, Effie, Minnesota",56639,Minnesota,Region 5,Transient non-community system,40,,Itasca,4,2,7,-93.369951,47.844348,-93.369951,47.844348,-93.828951,-92.910951,47.385348,48.303348
MN5310757,Hoot 'n Holler,"58988 MN-46, Blackduck, Minnesota, 56630",56630,Minnesota,Region 5,Transient non-community system,25,,Itasca,4,0,7,-94.267571,47.730002,-94.267301,47.73001,-94.268571,-94.266571,47.729002,47.731002
MN5310195,Suomi Lutheran Church,"42935 CR-48, Deer River, Minnesota, 56636",56636,Minnesota,Region 5,Transient non-community system,25,,Itasca,4,1,10,-93.689962,47.498499,-93.689962,47.498499,-93.699962,-93.679962,47.488499,47.508499
MN5310205,Ball Club Lake Lodge,"56379, Sauk Rapids, Minnesota",56379,Minnesota,Region 5,Transient non-community system,100,,Itasca,6,0,7,-94.175004,45.602823,-94.175004,45.602823,-94.405004,-93.945004,45.372823,45.832823
MN5310208,Rising Eagle Resort,"47405 CR-135, Talmoon, Minnesota, 56637",56637,Minnesota,Region 5,Transient non-community system,25,,Itasca,6,0,8,-93.84884,47.608811,-93.847731,47.60882,-93.84984,-93.84784,47.607811,47.609811
MN5310209,Hide Away,"66505 County Road 533, Effie, Minnesota, 56639",56639,Minnesota,Region 5,Transient non-community system,25,,Itasca,10,0,7,-93.357741,47.844683,-93.357741,47.844683,-93.367741,-93.347741,47.834683,47.854683
MN5310764,Riley's Fine Food and Drink,"MN-6, Deer River, Minnesota, 56636",56636,Minnesota,Region 5,Transient non-community system,30,,Itasca,6,0,7,-93.809045,47.416274,-93.809045,47.416274,-93.988045,-93.630045,47.237274,47.595274
MN5310765,Sandy Pines Campground,"21420 US Highway 2, Warba, Minnesota, 55793",55793,Minnesota,Region 5,Transient non-community system,25,,Itasca,6,0,7,-93.311894,47.139466,-93.311331,47.14045,-93.312894,-93.310894,47.138466,47.140466
MN5310767,Shady Shore Resort,"5373 Flagstaff Cir SE, Prior Lake, Minnesota, 55372",55372,Minnesota,Region 5,Transient non-community system,25,,Itasca,3,0,6,-93.411497,44.721464,-93.412001,44.72113,-93.412497,-93.410497,44.720464,44.722464
MN5310772,Swampsiders Snowmobile Club,"29730 CR-52, Bigfork, Minnesota, 56628",56628,Minnesota,Region 5,Transient non-community system,25,,Itasca,3,2,7,-93.364229,47.58257,-93.364229,47.58257,-93.374229,-93.354229,47.57257,47.59257
MN5310777,The Hill,"56681, Squaw Lake, Minnesota",56681,Minnesota,Region 5,Transient non-community system,25,,Itasca,8,0,7,-94.137901,47.6275,-94.137901,47.6275,-94.418901,-93.856901,47.3465,47.9085
MN5310224,Big Balsam Camp,"45683 Big Balsam Camp Rd, Bovey, Minnesota, 55709",55709,Minnesota,Region 5,Transient non-community system,60,,Itasca,8,1,8,-93.422742,47.526601,-93.425331,47.52714,-93.423742,-93.421742,47.525601,47.527601
MN5330134,Moose Lodge 1544,"2353 103rd Ave, Braham, Minnesota, 55006",55006,Minnesota,Region 5,Transient non-community system,25,,Kanabec,3,3,7,-93.233772,45.734322,-93.233781,45.73377,-93.234772,-93.232772,45.733322,45.735322
MN5330139,USDA Service Center,"56347, Little Sauk, Minnesota",56347,Minnesota,Region 5,Transient non-community system,50,,Kanabec,3,0,6,-94.858698,45.972034,-94.858698,45.972034,-95.104698,-94.612698,45.726034,46.218034
MN5330141,Ogilvie Raceway,"1539 Highway 23, Ogilvie, Minnesota, 56358",56358,Minnesota,Region 5,Transient non-community system,500,,Kanabec,4,0,4,-93.396782,45.831502,-93.396871,45.82969,-93.397782,-93.395782,45.830502,45.832502
MN5330142,Sundown Campground,"6111 270th St, Ogilvie, Minnesota, 56358",56358,Minnesota,Region 5,Transient non-community system,25,,Kanabec,2,0,2,-93.541264,45.937341,-93.541264,45.937341,-93.551264,-93.531264,45.927341,45.947341
MN5340004,Regal Youth Baseball,"27923 Timber Lane Rd, Paynesville, Minnesota, 56362",56362,Minnesota,Region 5,Transient non-community system,25,,Kandiyohi,3,1,8,-94.693784,45.352095,-94.693911,45.35162,-94.694784,-94.692784,45.351095,45.353095
MN5340029,Crow River Lutheran Church,"56312, Belgrade, Minnesota",56312,Minnesota,Region 5,Transient non-community system,350,,Kandiyohi,3,0,8,-95.005381,45.452614,-95.005381,45.452614,-95.216381,-94.794381,45.241614,45.663614
MN5340032,Three Sisters Furnishings,"2550 Highway 9 NE, New London, Minnesota, 56273",56273,Minnesota,Region 5,Transient non-community system,25,,Kandiyohi,4,0,3,-95.008562,45.329227,-95.008581,45.32976,-95.009562,-95.007562,45.328227,45.330227
MN5340037,Dickerson's Resort,"13194 2nd St NE, Spicer, Minnesota, 56288",56288,Minnesota,Region 5,Transient non-community system,55,,Kandiyohi,7,0,5,-95.040178,45.25152,-95.040621,45.25159,-95.041178,-95.039178,45.25052,45.25252
MN5340039,First Lutheran Church of Norway Lake,"6338 County Road 40 NW, New London, Minnesota, 56273",56273,Minnesota,Region 5,Transient non-community system,400,,Kandiyohi,3,0,8,-95.129929,45.296427,-95.129821,45.29688,-95.130929,-95.128929,45.295427,45.297427
MN5340045,Ken's Kove,"56278, Ortonville, Minnesota",56278,Minnesota,Region 5,Transient non-community system,25,,Kandiyohi,5,0,6,-96.44311,45.309399,-96.44311,45.309399,-96.68711,-96.19911,45.065399,45.553399
MN5340046,Dilley's Resort,"6499 193rd Ave NW, Pennock, Minnesota, 56279",56279,Minnesota,Region 5,Transient non-community system,25,,Kandiyohi,3,1,5,-95.132075,45.308711,-95.132075,45.308711,-95.142075,-95.122075,45.298711,45.318711
MN5340049,Games Lake County Park,"20944 County Road 5 NW, New London, Minnesota, 56273",56273,Minnesota,Region 5,Transient non-community system,400,,Kandiyohi,8,3,7,-95.090143,45.324852,-95.090401,45.32498,-95.091143,-95.089143,45.323852,45.325852
MN5200135,Dollar General Store 18254 - Hayfield,"100 Mission Rdg, Goodlettsville, Tennessee, 37072",37072,Minnesota,Region 5,Transient non-community system,25,,Dodge,2,0,1,-86.699243,36.309643,-86.699301,36.30908,-86.700243,-86.698243,36.308643,36.310643
MN5600282,Dollar General Store 18759 - Fertile,"100 Mission Rdg, Goodlettsville, Tennessee, 37072",37072,Minnesota,Region 5,Transient non-community system,100,,Polk,2,0,1,-86.699243,36.309643,-86.699301,36.30908,-86.700243,-86.698243,36.308643,36.310643
MN5181088,Dollar General Store 18580 - Emily,"100 Mission Rdg, Goodlettsville, Tennessee, 37072",37072,Minnesota,Region 5,Transient non-community system,25,,Crow Wing,2,0,1,-86.699243,36.309643,-86.699301,36.30908,-86.700243,-86.698243,36.308643,36.310643
MN5390026,Ballard's Resort,"3314 Bur Oak Rd NW, Baudette, Minnesota, 56623",56623,Minnesota,Region 5,Transient non-community system,200,,Lake of the Woods,14,0,6,-94.704792,48.83322,-94.704161,48.83305,-94.705792,-94.703792,48.83222,48.83422
MN5310785,YMCA Camp Cut Foot Sioux,"68507, Lincoln, Nebraska",68507,Minnesota,Region 5,Transient non-community system,30,,Itasca,3,2,7,-96.636081,40.852061,-96.636081,40.852061,-96.689081,-96.583081,40.799061,40.905061
MN5310786,Swan Lake Country Club,"31341 Filmore St, Pengilly, Minnesota, 55775",55775,Minnesota,Region 5,Transient non-community system,25,,Itasca,4,0,7,-93.197781,47.330743,-93.200601,47.33055,-93.198781,-93.196781,47.329743,47.331743
MN5310788,Deer River Bible Church,"56636, Deer River, Minnesota",56636,Minnesota,Region 5,Transient non-community system,50,,Itasca,5,0,9,-93.796811,47.33822,-93.796811,47.33822,-94.415811,-93.177811,46.71922,47.95722
MN5310789,Effie Cafe,"56639, Effie, Minnesota",56639,Minnesota,Region 5,Transient non-community system,75,,Itasca,5,0,7,-93.369951,47.844348,-93.369951,47.844348,-93.828951,-92.910951,47.385348,48.303348
MN1140010,Sabin,"56580, Baker, Minnesota",56580,Minnesota,Region 5,Community water system,544,Sabin,Clay,6,4,21,-96.654904,46.779013,-96.654904,46.779013,-96.824904,-96.484904,46.609013,46.949013
MN1140011,Ulen,"56585, Ulen, Minnesota",56585,Minnesota,Region 5,Community water system,547,Ulen,Clay,7,0,21,-96.154358,47.064427,-96.154358,47.064427,-96.418358,-95.890358,46.800427,47.328427
MN1140012,Felton,"56536, Felton, Minnesota",56536,Minnesota,Region 5,Community water system,171,Felton,Clay,3,9,20,-96.508042,47.078254,-96.508042,47.078254,-96.690042,-96.326042,46.896254,47.260254
MN1140014,Georgetown,"56546, Georgetown, Minnesota",56546,Minnesota,Region 5,Community water system,90,Georgetown,Clay,4,3,21,-96.794992,47.07825,-96.794992,47.07825,-96.941992,-96.647992,46.93125,47.22525
MN1190020,South Saint Paul,"55075, South Saint Paul, Minnesota",55075,Minnesota,Region 5,Community water system,20400,South St. Paul,Dakota,21,7,21,-93.042284,44.891809,-93.042284,44.891809,-93.085284,-92.999284,44.848809,44.934809
MN1100010,Waconia,"55387, Waconia, Minnesota",55387,Minnesota,Region 5,Community water system,11065,Waconia,Carver,9,0,20,-93.785712,44.845641,-93.785712,44.845641,-93.903712,-93.667712,44.727641,44.963641
MN5390029,Long Point Resort,"7046 Resort Ln NW, Williams, Minnesota, 56686",56686,Minnesota,Region 5,Transient non-community system,50,,Lake of the Woods,8,1,6,-94.952626,48.969415,-94.952371,48.96959,-94.953626,-94.951626,48.968415,48.970415
MN5390030,Angle Inn Lodge,"56741, Oak Island, Minnesota",56741,Minnesota,Region 5,Transient non-community system,60,,Lake of the Woods,4,1,6,-94.852302,49.310299,-94.852302,49.310299,-95.161302,-94.543302,49.001299,49.619299
MN1110033,Timberlane Estates,"56655, Longville, Minnesota",56655,Minnesota,Region 5,Community water system,64,,Cass,2,3,8,-94.209989,46.983966,-94.209989,46.983966,-94.333989,-94.085989,46.859966,47.107966
MN1110034,Townsedge Estates,"3188 46th St NE, Remer, Minnesota, 56672",56672,Minnesota,Region 5,Community water system,65,,Cass,2,0,7,-94.122784,46.971547,-94.120331,46.97706,-94.123784,-94.121784,46.970547,46.972547
MN1111112,East Pointe Townhomes,"2059 County Road 29, Lake Shore, Minnesota, 56468",56468,Minnesota,Region 5,Community water system,75,,Cass,3,2,2,-94.389981,46.529102,-94.389981,46.52901,-94.390981,-94.388981,46.528102,46.530102
MN1100012,Watertown,"55388, Watertown, Minnesota",55388,Minnesota,Region 5,Community water system,4550,Watertown,Carver,9,5,18,-93.84666,44.96389,-93.84666,44.96389,-93.95666,-93.73666,44.85389,45.07389
MN1100015,Crown College,"8700 College View Dr, Saint Bonifacius, Minnesota, 55375",55375,Minnesota,Region 5,Community water system,520,,Carver,4,5,18,-93.741615,44.885787,-93.742541,44.88483,-93.742615,-93.740615,44.884787,44.886787
MN1110006,Cass Lake,"56633, Cass Lake, Minnesota",56633,Minnesota,Region 5,Community water system,750,Cass Lake,Cass,4,1,18,-94.60778,47.380382,-94.60778,47.380382,-94.94478,-94.27078,47.043382,47.717382
MN1110008,Hackensack,"208 1st St N, Hackensack, Minnesota, 56452",56452,Minnesota,Region 5,Community water system,313,Hackensack,Cass,7,1,16,-94.521515,46.932277,-94.521411,46.93224,-94.522515,-94.520515,46.931277,46.933277
MN1140006,Hawley,"56549, Hawley, Minnesota",56549,Minnesota,Region 5,Community water system,2229,Hawley,Clay,6,5,20,-96.322148,46.88203,-96.322148,46.88203,-96.535148,-96.109148,46.66903,47.09503
MN1140007,Hitterdal,"56552, Hitterdal, Minnesota",56552,Minnesota,Region 5,Community water system,201,Hitterdal,Clay,4,4,22,-96.258996,46.97743,-96.258996,46.97743,-96.387996,-96.129996,46.84843,47.10643
MN1140020,Spring Prairie Colony,"6189 170th St N, Hawley, Minnesota, 56549",56549,Minnesota,Region 5,Community water system,170,,Clay,6,1,9,-96.442082,46.941159,-96.452721,46.94144,-96.443082,-96.441082,46.940159,46.942159
MN1150001,Bagley,"56621, Bagley, Minnesota",56621,Minnesota,Region 5,Community water system,1427,Bagley,Clearwater,6,9,21,-95.403016,47.52402,-95.403016,47.52402,-95.776016,-95.030016,47.15102,47.89702
MN1150003,Clearbrook,"56634, Clearbrook, Minnesota",56634,Minnesota,Region 5,Community water system,527,Clearbrook,Clearwater,9,1,22,-95.427673,47.695915,-95.427673,47.695915,-95.620673,-95.234673,47.502915,47.888915
MN1150005,Gonvick,"56644, Gonvick, Minnesota",56644,Minnesota,Region 5,Community water system,291,Gonvick,Clearwater,4,0,20,-95.510311,47.738795,-95.510311,47.738795,-95.860311,-95.160311,47.388795,48.088795
MN1160001,Grand Marais,"55604, Grand Marais, Minnesota",55604,Minnesota,Region 5,Community water system,1419,Grand Marais,Cook,3,3,20,-90.337601,47.755554,-90.337601,47.755554,-91.031601,-89.643601,47.061554,48.449554
MN1110030,Pillager,"56473, Pillager, Minnesota",56473,Minnesota,Region 5,Community water system,469,Pillager,Cass,4,0,15,-94.476313,46.328174,-94.476313,46.328174,-94.639313,-94.313313,46.165174,46.491174
MN1060007,Odessa,"56276, Odessa, Minnesota",56276,Minnesota,Region 5,Community water system,113,Odessa,Big Stone,4,2,21,-96.329526,45.260754,-96.329526,45.260754,-96.462526,-96.196526,45.127754,45.393754
MN1110013,Walker,"56484, Whipholt, Minnesota",56484,Minnesota,Region 5,Community water system,934,Walker,Cass,8,5,19,-94.581852,47.098349,-94.581852,47.098349,-94.897852,-94.265852,46.782349,47.414349
MN1110019,Pine River,"56474, Jenkins, Minnesota",56474,Minnesota,Region 5,Community water system,941,Pine River,Cass,11,5,17,-94.403852,46.721329,-94.403852,46.721329,-94.708852,-94.098852,46.416329,47.026329
MN1060008,Ortonville,"56278, Ortonville, Minnesota",56278,Minnesota,Region 5,Community water system,1910,Ortonville,Big Stone,5,7,20,-96.44311,45.309399,-96.44311,45.309399,-96.68711,-96.19911,45.065399,45.553399
MN1120006,Watson,"56295, Watson, Minnesota",56295,Minnesota,Region 5,Community water system,205,Watson,Chippewa,7,10,20,-95.797869,45.010723,-95.797869,45.010723,-95.920869,-95.674869,44.887723,45.133723
MN1070025,Terrace View East Condominium Assoc.,"102 Terrace Vw E, Mankato, Minnesota, 56001",56001,Minnesota,Region 5,Community water system,25,,Blue Earth,4,1,19,-93.958522,44.104206,-93.958522,44.104206,-93.968522,-93.948522,44.094206,44.114206
MN1070026,South Bend Township,"306 South Rd, Mankato, Minnesota, 56001",56001,Minnesota,Region 5,Community water system,325,Mankato,Blue Earth,5,0,20,-93.995341,44.146305,-93.995341,44.146305,-94.005341,-93.985341,44.136305,44.156305
MN1080001,Comfrey,"56019, Comfrey, Minnesota",56019,Minnesota,Region 5,Community water system,402,Comfrey,Brown,6,0,21,-94.903412,44.110181,-94.903412,44.110181,-95.107412,-94.699412,43.906181,44.314181
MN1080002,Hanska,"56041, Hanska, Minnesota",56041,Minnesota,Region 5,Community water system,393,Hanska,Brown,5,3,22,-94.495272,44.14698,-94.495272,44.14698,-94.701272,-94.289272,43.94098,44.35298
MN1090013,Wrenshall,"55797, Wrenshall, Minnesota",55797,Minnesota,Region 5,Community water system,399,Wrenshall,Carlton,9,0,21,-92.385623,46.615704,-92.385623,46.615704,-92.484623,-92.286623,46.516704,46.714704
MN1100001,Chanhassen,"55317, Chanhassen, Minnesota",55317,Minnesota,Region 5,Community water system,24951,Chanhassen,Carver,30,0,19,-93.537142,44.862681,-93.537142,44.862681,-93.597142,-93.477142,44.802681,44.922681
MN1230013,Wykoff,"55990, Wykoff, Minnesota",55990,Minnesota,Region 5,Community water system,444,Wykoff,Fillmore,5,3,19,-92.265357,43.705301,-92.265357,43.705301,-92.368357,-92.162357,43.602301,43.808301
MN1250001,Cannon Falls,"55009, Cannon Falls, Minnesota",55009,Minnesota,Region 5,Community water system,4109,Cannon Falls,Goodhue,13,2,21,-92.906192,44.508551,-92.906192,44.508551,-93.081192,-92.731192,44.333551,44.683551
MN1250003,Oak Lane Mobile Home Park,"80241, Northglenn, Colorado",80241,Minnesota,Region 5,Community water system,100,,Goodhue,3,9,18,-104.935013,39.923198,-104.935013,39.923198,-104.990013,-104.880013,39.868198,39.978198
MN1240011,Hartland,"56042, Hartland, Minnesota",56042,Minnesota,Region 5,Community water system,321,Hartland,Freeborn,10,12,20,-93.48514,43.805515,-93.48514,43.805515,-93.60814,-93.36214,43.682515,43.928515
MN1240012,Hayward,"20532 810th Ave, Hayward, Minnesota, 56043",56043,Minnesota,Region 5,Community water system,248,Hayward,Freeborn,5,1,17,-93.248363,43.651449,-93.248181,43.65146,-93.249363,-93.247363,43.650449,43.652449
MN1240013,Hollandale,"56045, Hollandale, Minnesota",56045,Minnesota,Region 5,Community water system,294,Hollandale,Freeborn,5,4,18,-93.204702,43.761341,-93.204702,43.761341,-93.296702,-93.112702,43.669341,43.853341
MN1240014,Manchester,"144 McKinley St, Manchester, Minnesota, 56007",56007,Minnesota,Region 5,Community water system,54,Manchester,Freeborn,3,3,20,-93.45327,43.724971,-93.453421,43.72498,-93.45427,-93.45227,43.723971,43.725971
MN1240015,Myrtle,"56036, Glenville, Minnesota",56036,Minnesota,Region 5,Community water system,48,Myrtle,Freeborn,3,10,19,-93.279111,43.572711,-93.279111,43.572711,-93.509111,-93.049111,43.342711,43.802711
MN1240016,Twin Lakes,"56089, Twin Lakes, Minnesota",56089,Minnesota,Region 5,Community water system,156,Twin Lakes,Freeborn,3,4,18,-93.427492,43.56113,-93.427492,43.56113,-93.483492,-93.371492,43.50513,43.61713
MN1090001,Barnum,"55707, Mahtowa, Minnesota",55707,Minnesota,Region 5,Community water system,617,Barnum,Carlton,5,7,20,-92.688972,46.502464,-92.688972,46.502464,-92.980972,-92.396972,46.210464,46.794464
MN1090003,Carlton,"55718, Carlton, Minnesota",55718,Minnesota,Region 5,Community water system,996,Carlton,Carlton,7,1,21,-92.425067,46.663256,-92.425067,46.663256,-92.631067,-92.219067,46.457256,46.869256
MN1090005,Cloquet,"55720, Cloquet, Minnesota",55720,Minnesota,Region 5,Community water system,11295,Cloquet,Carlton,13,0,21,-92.454007,46.717567,-92.454007,46.717567,-92.712007,-92.196007,46.459567,46.975567
MN1190016,Queen Anne Court,"17701 Kenyon Ave, Lakeville, Minnesota, 55044",55044,Minnesota,Region 5,Community water system,400,,Dakota,5,13,21,-93.291593,44.693246,-93.291593,44.693246,-93.301593,-93.281593,44.683246,44.703246
MN1190019,Rosemount,"55068, Rosemount, Minnesota",55068,Minnesota,Region 5,Community water system,22445,Rosemount,Dakota,23,0,20,-93.131316,44.735625,-93.131316,44.735625,-93.288316,-92.974316,44.578625,44.892625
MN1100019,Norwood-Young America,"55397, Nya, Minnesota",55397,Minnesota,Region 5,Community water system,3583,Norwood Young America,Carver,7,2,11,-94.010116,44.843841,-94.010116,44.843841,-94.171116,-93.849116,44.682841,45.004841
MN1110002,Backus,"56435, Backus, Minnesota",56435,Minnesota,Region 5,Community water system,250,Backus,Cass,5,0,21,-94.516555,46.823964,-94.516555,46.823964,-94.786555,-94.246555,46.553964,47.093964
MN1070001,Amboy,"56010, Amboy, Minnesota",56010,Minnesota,Region 5,Community water system,534,Amboy,Blue Earth,4,7,21,-94.158791,43.88848,-94.158791,43.88848,-94.368791,-93.948791,43.67848,44.09848
MN1070002,Eagle Lake,"56024, Eagle Lake, Minnesota",56024,Minnesota,Region 5,Community water system,2520,Eagle Lake,Blue Earth,7,0,21,-93.882533,44.161851,-93.882533,44.161851,-93.980533,-93.784533,44.063851,44.259851
MN1250005,Goodhue,"55027, Bellechester, Minnesota",55027,Minnesota,Region 5,Community water system,1200,Goodhue,Goodhue,5,3,21,-92.628502,44.400011,-92.628502,44.400011,-92.826502,-92.430502,44.202011,44.598011
MN1060009,Big Stone Hutterite,"75217 Big Stone Colony Rd W, Graceville, Minnesota, 56240",56240,Minnesota,Region 5,Community water system,120,,Big Stone,7,3,18,-96.476041,45.527732,-96.476041,45.527732,-96.486041,-96.466041,45.517732,45.537732
MN1060010,Lismore Colony,"80391 CR-60, Clinton, Minnesota, 56225",56225,Minnesota,Region 5,Community water system,77,,Big Stone,6,4,12,-96.580247,45.428124,-96.580247,45.428124,-96.590247,-96.570247,45.418124,45.438124
MN1130001,Center City,"300 Center Ave, Center City, Minnesota, 55012",55012,Minnesota,Region 5,Community water system,622,Center City,Chisago,6,6,22,-92.814597,45.391936,-92.814597,45.391936,-92.824597,-92.804597,45.381936,45.401936
MN1130002,Hazelden Foundation,"15251 Pleasant Valley Rd, Center City, Minnesota, 55012",55012,Minnesota,Region 5,Community water system,400,,Chisago,7,2,20,-92.79518,45.37911,-92.795251,45.37912,-92.79618,-92.79418,45.37811,45.38011
MN1130003,Chisago City,"55013, Chisago City, Minnesota",55013,Minnesota,Region 5,Community water system,3542,Chisago City,Chisago,11,7,21,-92.886309,45.374176,-92.886309,45.374176,-92.967309,-92.805309,45.293176,45.455176
MN1140002,Comstock,"56525, Comstock, Minnesota",56525,Minnesota,Region 5,Community water system,95,Comstock,Clay,4,3,20,-96.748872,46.659599,-96.748872,46.659599,-96.778872,-96.718872,46.629599,46.689599
MN1140003,Dilworth,"56529, Dilworth, Minnesota",56529,Minnesota,Region 5,Community water system,4480,Dilworth,Clay,8,5,20,-96.704518,46.879635,-96.704518,46.879635,-96.737518,-96.671518,46.846635,46.912635
